customer_id,tenure,marital_status,number_of_device_registered,number_of_address,prefered_order_cat,churn
2915,8.0,Married,5.0,5.0,Laptop & Accessory,0.0
2916,11.0,Married,5.0,3.0,Laptop & Accessory,0.0
2917,18.0,Married,3.0,2.0,Fashion,0.0
2918,0.0,Single,3.0,2.0,Mobile,0.0
2919,7.0,Single,5.0,2.0,Laptop & Accessory,0.0
2920,0.0,Single,4.0,7.0,Mobile,1.0
2921,7.0,Married,3.0,4.0,Mobile,1.0
2922,10.0,Married,1.0,2.0,Fashion,0.0
2923,0.0,Married,5.0,8.0,Mobile,1.0
2924,0.0,Single,4.0,7.0,Mobile,1.0
2925,4.0,Married,4.0,4.0,Laptop & Accessory,0.0
2926,1.0,Single,6.0,3.0,Mobile,1.0
2927,1.0,Married,4.0,3.0,Mobile,1.0
2928,0.0,Single,5.0,2.0,Mobile,1.0
2929,25.0,Divorced,3.0,1.0,Mobile,0.0
2930,6.0,Divorced,4.0,6.0,Laptop & Accessory,0.0
2931,29.0,Married,4.0,2.0,Laptop & Accessory,0.0
2932,13.0,Married,4.0,3.0,Others,0.0
2933,10.0,Married,3.0,4.0,Laptop & Accessory,0.0
2934,16.0,Married,4.0,7.0,Others,0.0
2935,1.0,Single,5.0,3.0,Mobile,1.0
2936,9.0,Married,5.0,2.0,Mobile,1.0
2937,13.0,Single,4.0,3.0,Mobile,0.0
2938,1.0,Single,4.0,11.0,Laptop & Accessory,1.0
2939,0.0,Married,4.0,6.0,Laptop & Accessory,1.0
2940,3.0,Divorced,4.0,3.0,Laptop & Accessory,1.0
2941,3.0,Single,5.0,2.0,Mobile,0.0
2942,1.0,Single,4.0,3.0,Mobile,0.0
2943,1.0,Married,4.0,3.0,Mobile,1.0
2944,0.0,Single,1.0,1.0,Laptop & Accessory,0.0
2945,3.0,Divorced,6.0,2.0,Mobile,0.0
2946,11.0,Married,4.0,3.0,Mobile,0.0
2947,0.0,Married,3.0,2.0,Grocery,0.0
2948,14.0,Married,3.0,4.0,Laptop & Accessory,0.0
2949,19.0,Married,4.0,5.0,Mobile,0.0
2950,8.0,Married,3.0,8.0,Mobile,0.0
2951,20.0,Married,3.0,5.0,Others,0.0
2952,0.0,Single,3.0,1.0,Fashion,1.0
2953,28.0,Married,4.0,6.0,Laptop & Accessory,0.0
2954,21.0,Single,4.0,8.0,Fashion,0.0
2955,23.0,Married,4.0,6.0,Others,0.0
2956,15.0,Single,4.0,9.0,Others,0.0
2957,12.0,Single,4.0,6.0,Fashion,0.0
2958,0.0,Divorced,3.0,1.0,Mobile,0.0
2959,9.0,Single,5.0,11.0,Laptop & Accessory,0.0
2960,18.0,Single,4.0,7.0,Fashion,0.0
2961,12.0,Single,4.0,9.0,Fashion,0.0
2962,9.0,Married,4.0,3.0,Fashion,0.0
2963,9.0,Divorced,2.0,4.0,Mobile,0.0
2964,7.0,Married,1.0,3.0,Laptop & Accessory,0.0
2965,29.0,Married,3.0,5.0,Grocery,0.0
2966,9.0,Single,3.0,4.0,Mobile,0.0
2967,27.0,Single,3.0,8.0,Laptop & Accessory,0.0
2968,18.0,Married,3.0,9.0,Laptop & Accessory,0.0
2969,1.0,Married,5.0,3.0,Laptop & Accessory,1.0
2970,0.0,Single,1.0,2.0,Mobile,1.0
2971,1.0,Married,5.0,3.0,Mobile,0.0
2972,8.0,Single,4.0,2.0,Laptop & Accessory,0.0
2973,8.0,Divorced,4.0,2.0,Fashion,0.0
2974,18.0,Married,3.0,1.0,Grocery,0.0
2975,0.0,Married,3.0,2.0,Laptop & Accessory,0.0
2976,20.0,Single,3.0,5.0,Mobile,1.0
2977,23.0,Married,5.0,3.0,Others,0.0
2978,6.0,Divorced,5.0,8.0,Mobile,0.0
2979,13.0,Divorced,3.0,9.0,Laptop & Accessory,0.0
2980,9.0,Single,3.0,2.0,Mobile,0.0
2981,23.0,Married,4.0,6.0,Fashion,0.0
2982,27.0,Married,3.0,3.0,Laptop & Accessory,0.0
2983,19.0,Married,2.0,6.0,Laptop & Accessory,0.0
2984,1.0,Single,5.0,2.0,Mobile,1.0
2985,23.0,Single,4.0,6.0,Grocery,0.0
2986,0.0,Divorced,3.0,7.0,Mobile,1.0
2987,2.0,Single,4.0,5.0,Laptop & Accessory,0.0
2988,7.0,Single,3.0,3.0,Laptop & Accessory,0.0
2989,1.0,Single,3.0,1.0,Laptop & Accessory,0.0
2990,4.0,Single,4.0,2.0,Laptop & Accessory,0.0
2991,15.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
2992,17.0,Married,3.0,5.0,Others,0.0
2993,9.0,Married,3.0,8.0,Fashion,0.0
2994,2.0,Married,1.0,2.0,Fashion,0.0
2995,1.0,Married,4.0,3.0,Mobile,1.0
2996,29.0,Married,5.0,3.0,Others,0.0
2997,19.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
2998,12.0,Married,4.0,5.0,Laptop & Accessory,0.0
2999,16.0,Married,4.0,8.0,Laptop & Accessory,0.0
3000,5.0,Married,3.0,6.0,Laptop & Accessory,0.0
3001,14.0,Married,5.0,6.0,Fashion,1.0
3002,1.0,Married,5.0,3.0,Mobile,0.0
3003,13.0,Divorced,4.0,10.0,Laptop & Accessory,0.0
3004,1.0,Divorced,3.0,8.0,Laptop & Accessory,1.0
3005,28.0,Divorced,3.0,4.0,Fashion,0.0
3006,12.0,Divorced,3.0,2.0,Mobile,0.0
3007,27.0,Married,3.0,10.0,Fashion,0.0
3008,5.0,Single,2.0,11.0,Mobile,0.0
3009,0.0,Single,3.0,3.0,Fashion,1.0
3010,6.0,Married,1.0,1.0,Fashion,0.0
3011,9.0,Married,3.0,5.0,Fashion,1.0
3012,9.0,Single,3.0,3.0,Mobile,0.0
3013,23.0,Single,3.0,4.0,Others,0.0
3014,1.0,Married,6.0,2.0,Mobile,1.0
3015,0.0,Single,3.0,2.0,Mobile,0.0
3016,19.0,Single,3.0,7.0,Laptop & Accessory,0.0
3017,23.0,Divorced,4.0,4.0,Mobile,0.0
3018,0.0,Divorced,4.0,2.0,Mobile,0.0
3019,1.0,Married,4.0,3.0,Laptop & Accessory,0.0
3020,7.0,Single,3.0,2.0,Laptop & Accessory,0.0
3021,9.0,Married,4.0,10.0,Mobile,0.0
3022,8.0,Married,4.0,3.0,Fashion,1.0
3023,6.0,Married,2.0,7.0,Laptop & Accessory,0.0
3024,7.0,Married,3.0,1.0,Fashion,0.0
3025,26.0,Single,5.0,3.0,Others,0.0
3026,9.0,Married,3.0,1.0,Mobile,0.0
3027,12.0,Married,4.0,5.0,Laptop & Accessory,0.0
3028,18.0,Single,4.0,7.0,Fashion,0.0
3029,1.0,Divorced,4.0,2.0,Laptop & Accessory,1.0
3030,3.0,Married,4.0,2.0,Laptop & Accessory,0.0
3031,12.0,Married,3.0,5.0,Laptop & Accessory,0.0
3032,15.0,Married,4.0,1.0,Mobile,0.0
3033,1.0,Single,5.0,3.0,Laptop & Accessory,0.0
3034,23.0,Single,5.0,10.0,Fashion,0.0
3035,9.0,Married,4.0,3.0,Laptop & Accessory,0.0
3036,7.0,Married,3.0,2.0,Laptop & Accessory,0.0
3037,1.0,Single,5.0,3.0,Mobile,1.0
3038,1.0,Married,4.0,3.0,Mobile,1.0
3039,0.0,Single,4.0,7.0,Laptop & Accessory,1.0
3040,6.0,Single,4.0,4.0,Fashion,0.0
3041,15.0,Single,5.0,5.0,Laptop & Accessory,0.0
3042,8.0,Single,3.0,2.0,Fashion,0.0
3043,10.0,Married,5.0,6.0,Laptop & Accessory,0.0
3044,10.0,Divorced,3.0,6.0,Mobile,0.0
3045,3.0,Divorced,4.0,6.0,Laptop & Accessory,1.0
3046,12.0,Married,5.0,5.0,Fashion,0.0
3047,4.0,Married,3.0,2.0,Mobile,0.0
3048,9.0,Married,4.0,2.0,Mobile,0.0
3049,30.0,Single,4.0,8.0,Laptop & Accessory,0.0
3050,22.0,Single,3.0,10.0,Others,0.0
3051,8.0,Married,4.0,9.0,Grocery,0.0
3052,1.0,Single,2.0,9.0,Mobile,0.0
3053,1.0,Married,4.0,3.0,Mobile,0.0
3054,7.0,Married,4.0,2.0,Laptop & Accessory,0.0
3055,19.0,Married,4.0,3.0,Laptop & Accessory,0.0
3056,9.0,Married,1.0,2.0,Mobile,0.0
3057,1.0,Divorced,5.0,3.0,Fashion,1.0
3058,12.0,Married,5.0,3.0,Mobile,0.0
3059,20.0,Married,3.0,4.0,Others,0.0
3060,21.0,Divorced,2.0,4.0,Laptop & Accessory,0.0
3061,17.0,Divorced,1.0,4.0,Grocery,0.0
3062,2.0,Married,4.0,3.0,Mobile,0.0
3063,2.0,Divorced,3.0,1.0,Mobile,0.0
3064,3.0,Divorced,3.0,1.0,Mobile,0.0
3065,9.0,Married,4.0,3.0,Mobile,0.0
3066,5.0,Single,4.0,9.0,Laptop & Accessory,0.0
3067,30.0,Single,3.0,1.0,Grocery,0.0
3068,1.0,Married,5.0,3.0,Mobile,0.0
3069,19.0,Married,3.0,10.0,Others,0.0
3070,5.0,Single,4.0,3.0,Laptop & Accessory,1.0
3071,0.0,Married,3.0,2.0,Fashion,0.0
3072,2.0,Married,4.0,6.0,Laptop & Accessory,1.0
3073,23.0,Married,4.0,6.0,Mobile,0.0
3074,14.0,Married,4.0,4.0,Mobile,0.0
3075,6.0,Single,3.0,9.0,Laptop & Accessory,0.0
3076,14.0,Single,3.0,4.0,Fashion,0.0
3077,1.0,Single,4.0,3.0,Mobile,1.0
3078,1.0,Divorced,4.0,4.0,Mobile,1.0
3079,2.0,Married,5.0,2.0,Mobile,0.0
3080,3.0,Married,4.0,1.0,Laptop & Accessory,0.0
3081,12.0,Married,4.0,4.0,Mobile,0.0
3082,1.0,Single,4.0,3.0,Mobile,1.0
3083,11.0,Married,4.0,6.0,Mobile,0.0
3084,12.0,Single,2.0,8.0,Laptop & Accessory,0.0
3085,30.0,Married,5.0,3.0,Laptop & Accessory,0.0
3086,6.0,Divorced,2.0,7.0,Laptop & Accessory,0.0
3087,1.0,Married,4.0,3.0,Mobile,0.0
3088,8.0,Single,4.0,5.0,Laptop & Accessory,0.0
3089,14.0,Single,1.0,4.0,Laptop & Accessory,0.0
3090,14.0,Single,5.0,3.0,Others,0.0
3091,2.0,Married,6.0,3.0,Laptop & Accessory,0.0
3092,4.0,Single,3.0,2.0,Laptop & Accessory,1.0
3093,3.0,Married,4.0,9.0,Grocery,1.0
3094,20.0,Married,4.0,9.0,Fashion,0.0
3095,11.0,Married,4.0,1.0,Fashion,0.0
3096,11.0,Married,3.0,8.0,Laptop & Accessory,0.0
3097,10.0,Single,2.0,4.0,Mobile,0.0
3098,11.0,Married,3.0,1.0,Laptop & Accessory,0.0
3099,25.0,Single,5.0,5.0,Grocery,0.0
3100,1.0,Single,4.0,3.0,Laptop & Accessory,1.0
3101,14.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
3102,9.0,Single,3.0,2.0,Mobile,0.0
3103,26.0,Divorced,5.0,4.0,Fashion,0.0
3104,28.0,Married,4.0,5.0,Laptop & Accessory,0.0
3105,20.0,Single,3.0,3.0,Fashion,0.0
3106,1.0,Single,4.0,7.0,Laptop & Accessory,1.0
3107,1.0,Single,5.0,3.0,Mobile,0.0
3108,5.0,Divorced,3.0,5.0,Laptop & Accessory,0.0
3109,1.0,Single,5.0,2.0,Laptop & Accessory,1.0
3110,18.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3111,1.0,Married,2.0,3.0,Laptop & Accessory,0.0
3112,1.0,Single,4.0,11.0,Mobile,1.0
3113,1.0,Single,4.0,10.0,Mobile,0.0
3114,9.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
3115,7.0,Single,3.0,2.0,Laptop & Accessory,0.0
3116,19.0,Married,6.0,6.0,Fashion,0.0
3117,3.0,Married,4.0,11.0,Mobile,0.0
3118,18.0,Married,4.0,6.0,Mobile,0.0
3119,11.0,Single,1.0,1.0,Laptop & Accessory,0.0
3120,5.0,Married,4.0,3.0,Mobile,0.0
3121,21.0,Married,4.0,11.0,Grocery,0.0
3122,27.0,Married,3.0,4.0,Laptop & Accessory,0.0
3123,30.0,Married,4.0,6.0,Mobile,0.0
3124,4.0,Divorced,6.0,5.0,Mobile,0.0
3125,8.0,Married,4.0,3.0,Fashion,0.0
3126,1.0,Married,4.0,2.0,Mobile,0.0
3127,7.0,Single,3.0,3.0,Laptop & Accessory,0.0
3128,12.0,Single,4.0,10.0,Laptop & Accessory,0.0
3129,17.0,Married,4.0,10.0,Fashion,0.0
3130,5.0,Married,5.0,5.0,Laptop & Accessory,0.0
3131,9.0,Single,4.0,3.0,Mobile,0.0
3132,1.0,Single,4.0,2.0,Mobile,0.0
3133,24.0,Divorced,5.0,2.0,Grocery,0.0
3134,7.0,Married,5.0,11.0,Mobile,1.0
3135,20.0,Married,3.0,2.0,Grocery,0.0
3136,7.0,Married,4.0,2.0,Laptop & Accessory,0.0
3137,2.0,Single,1.0,9.0,Laptop & Accessory,0.0
3138,21.0,Married,4.0,3.0,Grocery,0.0
3139,4.0,Single,3.0,2.0,Mobile,1.0
3140,21.0,Single,5.0,3.0,Mobile,0.0
3141,5.0,Married,3.0,5.0,Laptop & Accessory,0.0
3142,8.0,Married,1.0,2.0,Laptop & Accessory,0.0
3143,12.0,Married,4.0,9.0,Laptop & Accessory,0.0
3144,24.0,Married,5.0,7.0,Fashion,0.0
3145,30.0,Single,3.0,8.0,Fashion,0.0
3146,14.0,Divorced,2.0,3.0,Laptop & Accessory,0.0
3147,9.0,Divorced,4.0,11.0,Laptop & Accessory,0.0
3148,5.0,Married,4.0,3.0,Mobile,0.0
3149,30.0,Single,3.0,7.0,Fashion,0.0
3150,1.0,Single,4.0,3.0,Mobile,0.0
3151,9.0,Divorced,4.0,3.0,Mobile,0.0
3152,3.0,Single,4.0,1.0,Mobile,0.0
3153,30.0,Married,4.0,5.0,Mobile,0.0
3154,11.0,Single,4.0,2.0,Mobile,0.0
3155,14.0,Married,4.0,1.0,Grocery,0.0
3156,26.0,Married,5.0,5.0,Grocery,0.0
3157,4.0,Married,3.0,3.0,Laptop & Accessory,0.0
3158,9.0,Married,1.0,2.0,Mobile,0.0
3159,18.0,Single,4.0,11.0,Laptop & Accessory,0.0
3160,0.0,Married,3.0,2.0,Laptop & Accessory,0.0
3161,19.0,Married,3.0,9.0,Mobile,1.0
3162,10.0,Divorced,4.0,3.0,Mobile,0.0
3163,11.0,Married,3.0,6.0,Mobile,0.0
3164,9.0,Single,2.0,5.0,Mobile,0.0
3165,15.0,Married,3.0,2.0,Fashion,0.0
3166,20.0,Married,4.0,4.0,Laptop & Accessory,0.0
3167,0.0,Single,1.0,2.0,Mobile,1.0
3168,1.0,Married,4.0,11.0,Fashion,1.0
3169,15.0,Married,4.0,6.0,Mobile,0.0
3170,27.0,Married,3.0,8.0,Fashion,0.0
3171,9.0,Married,3.0,2.0,Fashion,0.0
3172,6.0,Married,2.0,3.0,Laptop & Accessory,0.0
3173,9.0,Single,3.0,4.0,Mobile,1.0
3174,12.0,Married,3.0,2.0,Others,0.0
3175,27.0,Divorced,4.0,7.0,Grocery,0.0
3176,23.0,Married,4.0,5.0,Grocery,0.0
3177,5.0,Single,4.0,9.0,Laptop & Accessory,0.0
3178,1.0,Single,5.0,3.0,Mobile,1.0
3179,11.0,Married,4.0,4.0,Laptop & Accessory,0.0
3180,13.0,Married,3.0,4.0,Laptop & Accessory,1.0
3181,16.0,Single,3.0,1.0,Mobile,0.0
3182,9.0,Married,3.0,2.0,Mobile,0.0
3183,7.0,Divorced,4.0,5.0,Laptop & Accessory,0.0
3184,1.0,Married,4.0,8.0,Mobile,0.0
3185,23.0,Divorced,3.0,1.0,Laptop & Accessory,0.0
3186,28.0,Single,4.0,9.0,Laptop & Accessory,0.0
3187,14.0,Married,4.0,11.0,Mobile,0.0
3188,10.0,Married,3.0,2.0,Fashion,1.0
3189,3.0,Single,3.0,1.0,Mobile,0.0
3190,19.0,Married,3.0,9.0,Grocery,0.0
3191,3.0,Married,3.0,8.0,Laptop & Accessory,0.0
3192,0.0,Single,4.0,2.0,Mobile,1.0
3193,9.0,Divorced,3.0,3.0,Mobile,1.0
3194,9.0,Married,4.0,2.0,Mobile,0.0
3195,31.0,Married,4.0,6.0,Grocery,0.0
3196,3.0,Single,3.0,8.0,Laptop & Accessory,0.0
3197,29.0,Single,4.0,2.0,Others,0.0
3198,3.0,Married,5.0,5.0,Grocery,0.0
3199,11.0,Single,3.0,5.0,Fashion,0.0
3200,23.0,Divorced,3.0,3.0,Grocery,0.0
3201,3.0,Married,3.0,1.0,Laptop & Accessory,0.0
3202,21.0,Married,4.0,7.0,Laptop & Accessory,0.0
3203,3.0,Married,4.0,3.0,Laptop & Accessory,0.0
3204,18.0,Single,5.0,1.0,Laptop & Accessory,0.0
3205,12.0,Single,3.0,1.0,Laptop & Accessory,0.0
3206,1.0,Single,6.0,5.0,Laptop & Accessory,0.0
3207,5.0,Divorced,3.0,1.0,Laptop & Accessory,0.0
3208,14.0,Single,5.0,3.0,Fashion,1.0
3209,11.0,Married,3.0,7.0,Mobile,0.0
3210,13.0,Single,5.0,3.0,Laptop & Accessory,0.0
3211,14.0,Married,4.0,4.0,Grocery,0.0
3212,7.0,Married,4.0,5.0,Laptop & Accessory,0.0
3213,10.0,Married,4.0,3.0,Mobile,0.0
3214,4.0,Married,4.0,5.0,Fashion,0.0
3215,0.0,Married,4.0,2.0,Mobile,0.0
3216,0.0,Divorced,3.0,10.0,Mobile,0.0
3217,8.0,Single,5.0,2.0,Laptop & Accessory,0.0
3218,1.0,Married,6.0,3.0,Mobile,1.0
3219,22.0,Married,3.0,5.0,Fashion,0.0
3220,1.0,Married,4.0,6.0,Laptop & Accessory,1.0
3221,8.0,Married,3.0,3.0,Laptop & Accessory,0.0
3222,20.0,Single,2.0,3.0,Grocery,0.0
3223,10.0,Married,3.0,2.0,Mobile,0.0
3224,18.0,Married,3.0,1.0,Laptop & Accessory,0.0
3225,30.0,Married,1.0,4.0,Fashion,0.0
3226,2.0,Single,3.0,2.0,Mobile,0.0
3227,6.0,Single,4.0,5.0,Fashion,0.0
3228,20.0,Single,4.0,8.0,Laptop & Accessory,0.0
3229,9.0,Married,3.0,5.0,Mobile,0.0
3230,13.0,Divorced,3.0,4.0,Laptop & Accessory,1.0
3231,10.0,Married,3.0,3.0,Fashion,0.0
3232,30.0,Married,5.0,6.0,Laptop & Accessory,0.0
3233,18.0,Married,3.0,2.0,Fashion,0.0
3234,9.0,Married,4.0,1.0,Mobile,0.0
3235,28.0,Single,2.0,9.0,Others,0.0
3236,9.0,Married,3.0,7.0,Laptop & Accessory,0.0
3237,18.0,Married,4.0,4.0,Laptop & Accessory,0.0
3238,4.0,Divorced,4.0,6.0,Mobile,0.0
3239,24.0,Divorced,4.0,4.0,Grocery,0.0
3240,1.0,Single,4.0,5.0,Laptop & Accessory,1.0
3241,15.0,Married,3.0,2.0,Others,0.0
3242,10.0,Divorced,4.0,5.0,Fashion,0.0
3243,17.0,Married,5.0,5.0,Laptop & Accessory,0.0
3244,10.0,Divorced,4.0,3.0,Mobile,0.0
3245,21.0,Single,4.0,9.0,Others,1.0
3246,2.0,Married,3.0,5.0,Mobile,0.0
3247,10.0,Single,4.0,6.0,Mobile,0.0
3248,13.0,Divorced,5.0,5.0,Laptop & Accessory,0.0
3249,20.0,Single,3.0,4.0,Laptop & Accessory,0.0
3250,9.0,Married,6.0,2.0,Mobile,0.0
3251,4.0,Married,3.0,10.0,Fashion,0.0
3252,9.0,Single,1.0,10.0,Mobile,0.0
3253,22.0,Divorced,4.0,4.0,Laptop & Accessory,0.0
3254,23.0,Married,4.0,3.0,Laptop & Accessory,0.0
3255,30.0,Married,3.0,2.0,Mobile,0.0
3256,5.0,Divorced,4.0,2.0,Laptop & Accessory,0.0
3257,5.0,Married,5.0,3.0,Fashion,0.0
3258,15.0,Married,3.0,3.0,Fashion,0.0
3259,0.0,Single,1.0,2.0,Mobile,1.0
3260,12.0,Married,5.0,4.0,Laptop & Accessory,0.0
3261,1.0,Divorced,5.0,2.0,Mobile,0.0
3262,1.0,Married,4.0,3.0,Mobile,0.0
3263,2.0,Divorced,4.0,3.0,Mobile,0.0
3264,0.0,Married,1.0,1.0,Laptop & Accessory,0.0
3265,1.0,Married,2.0,3.0,Laptop & Accessory,0.0
3266,17.0,Married,4.0,3.0,Laptop & Accessory,0.0
3267,0.0,Divorced,3.0,1.0,Laptop & Accessory,0.0
3268,16.0,Married,4.0,5.0,Mobile,0.0
3269,13.0,Divorced,4.0,7.0,Laptop & Accessory,0.0
3270,2.0,Married,6.0,2.0,Laptop & Accessory,0.0
3271,2.0,Married,4.0,3.0,Mobile,0.0
3272,25.0,Married,3.0,9.0,Laptop & Accessory,0.0
3273,18.0,Married,3.0,5.0,Mobile,0.0
3274,6.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
3275,7.0,Single,1.0,2.0,Laptop & Accessory,0.0
3276,15.0,Married,3.0,1.0,Mobile,0.0
3277,1.0,Married,4.0,3.0,Mobile,0.0
3278,6.0,Single,5.0,3.0,Mobile,0.0
3279,11.0,Single,2.0,6.0,Laptop & Accessory,1.0
3280,19.0,Married,3.0,7.0,Fashion,0.0
3281,26.0,Single,4.0,9.0,Fashion,0.0
3282,12.0,Single,3.0,2.0,Fashion,0.0
3283,9.0,Single,3.0,2.0,Mobile,0.0
3284,11.0,Divorced,4.0,6.0,Laptop & Accessory,0.0
3285,14.0,Married,4.0,4.0,Grocery,0.0
3286,4.0,Single,3.0,8.0,Laptop & Accessory,0.0
3287,16.0,Married,2.0,4.0,Laptop & Accessory,0.0
3288,0.0,Single,3.0,9.0,Mobile,0.0
3289,21.0,Married,4.0,5.0,Grocery,0.0
3290,5.0,Divorced,4.0,10.0,Mobile,0.0
3291,0.0,Single,1.0,1.0,Mobile,0.0
3292,14.0,Married,5.0,4.0,Fashion,0.0
3293,15.0,Married,3.0,3.0,Laptop & Accessory,0.0
3294,25.0,Divorced,4.0,4.0,Grocery,0.0
3295,13.0,Married,3.0,3.0,Mobile,0.0
3296,20.0,Married,5.0,4.0,Others,0.0
3297,1.0,Single,4.0,3.0,Mobile,0.0
3298,6.0,Married,3.0,1.0,Laptop & Accessory,0.0
3299,30.0,Married,3.0,4.0,Others,0.0
3300,8.0,Married,5.0,3.0,Laptop & Accessory,0.0
3301,6.0,Divorced,3.0,1.0,Laptop & Accessory,0.0
3302,11.0,Married,6.0,9.0,Grocery,1.0
3303,8.0,Married,3.0,4.0,Mobile,0.0
3304,2.0,Married,4.0,3.0,Mobile,0.0
3305,8.0,Single,4.0,3.0,Laptop & Accessory,0.0
3306,12.0,Married,1.0,3.0,Fashion,0.0
3307,7.0,Married,3.0,2.0,Fashion,1.0
3308,12.0,Married,5.0,4.0,Laptop & Accessory,0.0
3309,22.0,Married,3.0,2.0,Laptop & Accessory,0.0
3310,23.0,Divorced,3.0,5.0,Mobile,0.0
3311,0.0,Married,1.0,2.0,Mobile,0.0
3312,1.0,Single,6.0,3.0,Mobile,1.0
3313,14.0,Single,3.0,7.0,Laptop & Accessory,0.0
3314,28.0,Married,1.0,3.0,Grocery,0.0
3315,2.0,Married,4.0,3.0,Mobile,0.0
3316,7.0,Single,5.0,2.0,Mobile,0.0
3317,0.0,Married,3.0,2.0,Mobile,0.0
3318,0.0,Single,4.0,2.0,Laptop & Accessory,1.0
3319,1.0,Single,4.0,3.0,Mobile,1.0
3320,1.0,Married,5.0,3.0,Mobile,0.0
3321,1.0,Married,5.0,2.0,Mobile,0.0
3322,18.0,Married,3.0,9.0,Laptop & Accessory,0.0
3323,7.0,Divorced,4.0,2.0,Fashion,0.0
3324,29.0,Married,5.0,3.0,Grocery,0.0
3325,12.0,Single,4.0,3.0,Laptop & Accessory,0.0
3326,11.0,Divorced,3.0,4.0,Laptop & Accessory,0.0
3327,16.0,Married,4.0,3.0,Fashion,0.0
3328,6.0,Married,4.0,7.0,Laptop & Accessory,0.0
3329,1.0,Single,5.0,3.0,Mobile,0.0
3330,1.0,Married,4.0,2.0,Mobile,1.0
3331,28.0,Married,4.0,9.0,Others,0.0
3332,9.0,Married,5.0,3.0,Fashion,0.0
3333,2.0,Married,4.0,7.0,Mobile,0.0
3334,0.0,Single,4.0,1.0,Mobile,1.0
3335,9.0,Single,3.0,5.0,Mobile,0.0
3336,18.0,Married,4.0,7.0,Laptop & Accessory,0.0
3337,14.0,Married,6.0,5.0,Fashion,0.0
3338,0.0,Single,3.0,2.0,Mobile,0.0
3339,18.0,Married,4.0,1.0,Laptop & Accessory,0.0
3340,2.0,Married,3.0,5.0,Laptop & Accessory,0.0
3341,1.0,Single,6.0,3.0,Mobile,1.0
3342,29.0,Married,4.0,5.0,Fashion,0.0
3343,8.0,Married,3.0,3.0,Laptop & Accessory,0.0
3344,27.0,Married,5.0,6.0,Grocery,0.0
3345,24.0,Married,4.0,11.0,Grocery,0.0
3346,6.0,Married,4.0,3.0,Laptop & Accessory,0.0
3347,1.0,Single,4.0,3.0,Mobile,0.0
3348,27.0,Single,4.0,4.0,Laptop & Accessory,0.0
3349,1.0,Married,4.0,3.0,Mobile,0.0
3350,0.0,Single,3.0,2.0,Mobile,1.0
3351,9.0,Married,3.0,8.0,Mobile,0.0
3352,5.0,Married,6.0,2.0,Laptop & Accessory,0.0
3353,1.0,Married,2.0,2.0,Mobile,1.0
3354,15.0,Married,4.0,5.0,Laptop & Accessory,0.0
3355,1.0,Single,6.0,3.0,Mobile,1.0
3356,8.0,Divorced,2.0,2.0,Mobile,0.0
3357,7.0,Single,2.0,2.0,Laptop & Accessory,0.0
3358,7.0,Married,3.0,3.0,Fashion,0.0
3359,14.0,Married,4.0,9.0,Laptop & Accessory,1.0
3360,1.0,Married,5.0,3.0,Mobile,1.0
3361,10.0,Married,4.0,5.0,Laptop & Accessory,0.0
3362,15.0,Divorced,1.0,8.0,Laptop & Accessory,0.0
3363,11.0,Married,4.0,5.0,Laptop & Accessory,0.0
3364,9.0,Married,3.0,1.0,Laptop & Accessory,0.0
3365,9.0,Single,4.0,5.0,Mobile,1.0
3366,9.0,Married,3.0,2.0,Mobile,0.0
3367,23.0,Divorced,5.0,8.0,Grocery,0.0
3368,0.0,Single,4.0,8.0,Laptop & Accessory,1.0
3369,1.0,Married,4.0,6.0,Mobile,1.0
3370,7.0,Single,3.0,4.0,Laptop & Accessory,0.0
3371,12.0,Married,5.0,5.0,Laptop & Accessory,0.0
3372,1.0,Divorced,4.0,3.0,Laptop & Accessory,0.0
3373,7.0,Divorced,4.0,10.0,Fashion,1.0
3374,0.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3375,2.0,Divorced,3.0,5.0,Laptop & Accessory,0.0
3376,7.0,Divorced,3.0,2.0,Laptop & Accessory,0.0
3377,7.0,Single,4.0,2.0,Mobile,0.0
3378,18.0,Married,4.0,1.0,Laptop & Accessory,0.0
3379,9.0,Married,4.0,4.0,Laptop & Accessory,0.0
3380,20.0,Married,3.0,1.0,Fashion,0.0
3381,9.0,Single,4.0,1.0,Mobile,0.0
3382,8.0,Single,4.0,3.0,Mobile,1.0
3383,12.0,Married,4.0,1.0,Grocery,0.0
3384,5.0,Married,4.0,2.0,Laptop & Accessory,0.0
3385,14.0,Married,4.0,9.0,Laptop & Accessory,0.0
3386,9.0,Married,5.0,3.0,Fashion,0.0
3387,9.0,Divorced,5.0,3.0,Mobile,0.0
3388,19.0,Married,5.0,4.0,Grocery,0.0
3389,28.0,Divorced,5.0,5.0,Others,0.0
3390,4.0,Married,4.0,2.0,Mobile,0.0
3391,1.0,Single,4.0,3.0,Mobile,0.0
3392,28.0,Divorced,4.0,10.0,Fashion,0.0
3393,10.0,Single,3.0,3.0,Laptop & Accessory,0.0
